row_idx,split,label,phase_label,family,monomer_A,monomer_B,volume_fraction,degree_polymerization,topology_index
3066,fold4,0,other,PI|PS,PI,PS,0.536679626,39800.0,0.6759007737562192
3067,fold4,0,other,PI|PS,PI,PS,0.563533303,39800.0,0.6930427124964579
3068,fold4,0,other,PI|PS,PI,PS,0.567828836,39800.0,0.6928485617402532
3069,fold4,0,other,PI|PS,PI,PS,0.57533942,39800.0,0.6866578509392277
3070,fold4,0,other,PI|PS,PI,PS,0.581772821,39800.0,0.6869542349827767
3071,fold4,0,other,PI|PS,PI,PS,0.589290003,39800.0,0.6813261628821075
3072,fold4,0,other,PI|PS,PI,PS,0.594646222,39800.0,0.6824316655795349
3073,fold4,0,other,PI|PS,PI,PS,0.603233988,39800.0,0.6794051740293894
3074,fold4,0,other,PI|PS,PI,PS,0.609677287,39800.0,0.6902704197856556
3075,fold4,0,other,PI|PS,PI,PS,0.613966222,39800.0,0.6772324709967471
3076,fold4,0,other,PI|PS,PI,PS,0.621483404,39800.0,0.6845743520822574
3077,fold4,0,other,PI|PS,PI,PS,0.624705053,39800.0,0.6886590610580153
3078,fold4,0,other,PI|PS,PI,PS,0.631141754,39800.0,0.7009345884181184
3079,fold4,0,other,PI|PS,PI,PS,0.638655637,39800.0,0.678576166677926
3080,fold4,0,other,PI|PS,PI,PS,0.647246702,39800.0,0.6927257326298627
3081,fold4,0,other,PI|PS,PI,PS,0.65260622,39800.0,0.6811802422827847
3082,fold4,0,other,PI|PS,PI,PS,0.662264571,39800.0,0.6936956959578617
3083,fold4,0,other,PI|PS,PI,PS,0.66870787,39800.0,0.6807995033324329
3084,fold4,0,other,PI|PS,PI,PS,0.671919621,39800.0,0.6881467299865844
3085,fold4,0,other,PI|PS,PI,PS,0.679433504,39800.0,0.6878292699690123
3086,fold4,0,other,PI|PS,PI,PS,0.684799621,39800.0,0.6742846845245718
3087,fold4,0,other,PI|PS,PI,PS,0.691239621,39800.0,0.68298597923435
3088,fold4,0,other,PI|PS,PI,PS,0.69768292,39800.0,0.6979249145115731
3089,fold4,0,other,PI|PS,PI,PS,0.705190204,39800.0,0.6981185343738376
3090,fold4,0,other,PI|PS,PI,PS,0.711633503,39800.0,0.674326468345311
3091,fold4,0,other,PI|PS,PI,PS,0.720211372,39800.0,0.6787274758997965
3092,fold4,0,other,PI|PS,PI,PS,0.728802437,39800.0,0.6967481973013285
3093,fold4,0,other,PI|PS,PI,PS,0.735242437,39800.0,0.6929247521008126
3094,fold4,0,other,PI|PS,PI,PS,0.740608554,39800.0,0.6966781529061389
3095,fold4,0,other,PI|PS,PI,PS,0.747045254,39800.0,0.6923749728001126
3096,fold4,0,other,PI|PS,PI,PS,0.753488553,39800.0,0.6870573297243208
3097,fold4,0,other,PI|PS,PI,PS,0.759925254,39800.0,0.6864768739217818
3098,fold4,0,other,PI|PS,PI,PS,0.770654188,39800.0,0.6993385291088705
3099,fold4,0,other,PI|PS,PI,PS,0.776020304,39800.0,0.6926005064944856
3100,fold4,0,other,PI|PS,PI,PS,0.785678655,39800.0,0.6793627085154211
3101,fold4,0,other,PI|PS,PI,PS,0.416302437,34700.0,0.5738495004612995
3102,fold4,0,other,PI|PS,PI,PS,0.424886904,34700.0,0.5779988489309037
3103,fold4,0,other,PI|PS,PI,PS,0.433464773,34700.0,0.5739771111467694
3104,fold4,0,other,PI|PS,PI,PS,0.444190407,34700.0,0.5693717888612068
3105,fold4,0,other,PI|PS,PI,PS,0.450633706,34700.0,0.5763174856041614
3106,fold4,0,other,PI|PS,PI,PS,0.462443122,34700.0,0.5680258699150047
3107,fold4,0,other,PI|PS,PI,PS,0.473168757,34700.0,0.5712048872958518
3108,fold4,0,other,PI|PS,PI,PS,0.482830406,34700.0,0.5710235796323775
3109,fold4,0,other,PI|PS,PI,PS,0.495713705,34700.0,0.5707558853874055
3110,fold4,0,other,PI|PS,PI,PS,0.506452537,34700.0,0.5736250862085114
3111,fold4,0,other,PI|PS,PI,PS,0.516117485,34700.0,0.5761619172915412
3112,fold4,0,other,PI|PS,PI,PS,0.525775835,34700.0,0.559868126218917
3113,fold4,0,other,PI|PS,PI,PS,0.536514667,34700.0,0.5798158795116818
3114,fold4,0,other,PI|PS,PI,PS,0.548317484,34700.0,0.5751839869408665
3115,fold4,0,other,PI|PS,PI,PS,0.557975834,34700.0,0.5648416131771671
3116,fold4,0,other,PI|PS,PI,PS,0.637317819,34700.0,0.5729561407551547
3117,fold4,0,other,PI|PS,PI,PS,0.646939878,34700.0,0.5752087986834662
3118,fold4,0,other,PI|PS,PI,PS,0.657662214,34700.0,0.5553904144456656
3119,fold4,0,other,PI|PS,PI,PS,0.664052726,34700.0,0.5617357052838151
3120,fold4,0,other,PI|PS,PI,PS,0.679057398,34700.0,0.5702906107877856
3121,fold1,1,lamellar,PEO|PI,PEO,PI,0.234061268,8950.0,-1.252639970439484
3122,fold1,1,lamellar,PEO|PI,PEO,PI,0.239607168,8950.0,-1.2621778094814518
3123,fold1,1,lamellar,PEO|PI,PEO,PI,0.245156012,8950.0,-1.2321924050098754
3124,fold1,1,lamellar,PEO|PI,PEO,PI,0.249141345,8950.0,-1.2321924050098754
3125,fold1,1,lamellar,PEO|PI,PEO,PI,0.251592613,8950.0,-1.2494808383778235
3126,fold1,0,other,PEO|PI,PEO,PI,0.269751128,8950.0,-1.2494808383778235
3127,fold1,0,other,PEO|PI,PEO,PI,0.276069949,8950.0,-1.2494808383778235
3128,fold1,0,other,PEO|PI,PEO,PI,0.281601127,8950.0,-1.2494808383778235
3129,fold1,0,other,PEO|PI,PEO,PI,0.288716426,8950.0,-1.2383908329903657
3130,fold1,0,other,PEO|PI,PEO,PI,0.295831726,8950.0,-1.252639970439484
3131,fold1,0,other,PEO|PI,PEO,PI,0.301365847,8950.0,-1.2494808383778235
3132,fold1,0,other,PEO|PI,PEO,PI,0.309271736,8950.0,-1.2494808383778235
3133,fold1,0,other,PEO|PI,PEO,PI,0.314805858,8950.0,-1.2494808383778235
3134,fold1,0,other,PEO|PI,PEO,PI,0.321924102,8950.0,-1.252639970439484
3135,fold1,0,other,PEO|PI,PEO,PI,0.329039401,8950.0,-1.25898840728321
3136,fold1,0,other,PEO|PI,PEO,PI,0.332992345,8950.0,-1.235286859453902
3137,fold1,0,other,PEO|PI,PEO,PI,0.340898233,8950.0,-1.2383908329903657
3138,fold1,0,other,PEO|PI,PEO,PI,0.349594711,8950.0,-1.2415043681260272
3139,fold1,0,other,PEO|PI,PEO,PI,0.35671001,8950.0,-1.252639970439484
3140,fold1,0,other,PEO|PI,PEO,PI,0.363034721,8950.0,-1.2291074270943392
3141,fold1,0,other,PEO|PI,PEO,PI,0.370943553,8950.0,-1.2494808383778235
3142,fold1,0,other,PEO|PI,PEO,PI,0.380433564,8950.0,-1.235286859453902
3143,fold1,0,other,PEO|PI,PEO,PI,0.38597063,8950.0,-1.2415043681260272
3144,fold1,0,other,PEO|PI,PEO,PI,0.392298285,8950.0,-1.2291074270943392
3145,fold1,0,other,PEO|PI,PEO,PI,0.398622996,8950.0,-1.2321924050098754
3146,fold1,0,other,PEO|PI,PEO,PI,0.404947707,8950.0,-1.2291074270943392
3147,fold1,0,other,PEO|PI,PEO,PI,0.411272417,8950.0,-1.2494808383778235
3148,fold1,0,other,PEO|PI,PEO,PI,0.419178306,8950.0,-1.2621778094814518
3149,fold1,0,other,PEO|PI,PEO,PI,0.424712427,8950.0,-1.2494808383778235
3150,fold1,0,other,PEO|PI,PEO,PI,0.431048916,8950.0,-1.2621778094814518
3151,fold1,0,other,PEO|PI,PEO,PI,0.43500186,8950.0,-1.2321924050098754
3152,fold1,0,other,PEO|PI,PEO,PI,0.441326571,8950.0,-1.2321924050098754
3153,fold1,0,other,PEO|PI,PEO,PI,0.44844187,8950.0,-1.2621778094814518
3154,fold1,0,other,PEO|PI,PEO,PI,0.454766581,8950.0,-1.2415043681260272
3155,fold1,0,other,PEO|PI,PEO,PI,0.459510114,8950.0,-1.25898840728321
3156,fold1,0,other,PEO|PI,PEO,PI,0.465840713,8950.0,-1.2415043681260272
3157,fold1,0,other,PEO|PI,PEO,PI,0.473749546,8950.0,-1.235286859453902
3158,fold1,0,other,PEO|PI,PEO,PI,0.480870735,8950.0,-1.252639970439484
3159,fold1,0,other,PEO|PI,PEO,PI,0.488779567,8950.0,-1.252639970439484
3160,fold1,0,other,PEO|PI,PEO,PI,0.496685456,8950.0,-1.2494808383778235
3161,fold1,0,other,PEO|PI,PEO,PI,0.503806644,8950.0,-1.2621778094814518
3162,fold1,0,other,PEO|PI,PEO,PI,0.510140188,8950.0,-1.2291074270943392
3163,fold1,0,other,PEO|PI,PEO,PI,0.515677254,8950.0,-1.2494808383778235
3164,fold1,0,other,PEO|PI,PEO,PI,0.520420787,8950.0,-1.2291074270943392
3165,fold1,0,other,PEO|PI,PEO,PI,0.527541976,8950.0,-1.2558091438416112
3166,fold1,0,other,PEO|PI,PEO,PI,0.533079042,8950.0,-1.2494808383778235
3167,fold1,0,other,PEO|PI,PEO,PI,0.54020023,8950.0,-1.2494808383778235
3168,fold1,0,other,PEO|PI,PEO,PI,0.544943763,8950.0,-1.2321924050098754
3169,fold1,0,other,PEO|PI,PEO,PI,0.552067896,8950.0,-1.252639970439484
3170,fold1,0,other,PEO|PI,PEO,PI,0.55840144,8950.0,-1.2621778094814518
3171,fold1,0,other,PEO|PI,PEO,PI,0.563941451,8950.0,-1.2415043681260272
3172,fold1,0,other,PEO|PI,PEO,PI,0.570274995,8950.0,-1.235286859453902
3173,fold1,0,other,PEO|PI,PEO,PI,0.577402072,8950.0,-1.235286859453902
3174,fold1,0,other,PEO|PI,PEO,PI,0.584532094,8950.0,-1.2494808383778235
3175,fold1,0,other,PEO|PI,PEO,PI,0.591650338,8950.0,-1.2621778094814518
3176,fold1,0,other,PEO|PI,PEO,PI,0.597196238,8950.0,-1.2415043681260272
3177,fold1,0,other,PEO|PI,PEO,PI,0.602742137,8950.0,-1.252639970439484
3178,fold1,0,other,PEO|PI,PEO,PI,0.608290982,8950.0,-1.2621778094814518
3179,fold1,0,other,PEO|PI,PEO,PI,0.613830992,8950.0,-1.235286859453902
3180,fold1,0,other,PEO|PI,PEO,PI,0.620164536,8950.0,-1.235286859453902
3181,fold1,0,other,PEO|PI,PEO,PI,0.624919847,8950.0,-1.2621778094814518
3182,fold1,0,other,PEO|PI,PEO,PI,0.629675158,8950.0,-1.2321924050098754
3183,fold1,0,other,PEO|PI,PEO,PI,0.633642824,8950.0,-1.252639970439484
3184,fold1,0,other,PEO|PI,PEO,PI,0.639188724,8950.0,-1.2383908329903657
3185,fold1,0,other,PEO|PI,PEO,PI,0.64316228,8950.0,-1.2494808383778235
3186,fold1,0,other,PEO|PI,PEO,PI,0.64713878,8950.0,-1.2291074270943392
3187,fold1,0,other,PEO|PI,PEO,PI,0.652699402,8950.0,-1.252639970439484
3188,fold1,0,other,PEO|PI,PEO,PI,0.656672957,8950.0,-1.2383908329903657
3189,fold1,0,other,PEO|PI,PEO,PI,0.658271801,8950.0,-1.2558091438416112
3190,fold1,0,other,PEO|PI,PEO,PI,0.661475379,8950.0,-1.2621778094814518
3191,fold1,0,other,PEO|PI,PEO,PI,0.671186224,8950.0,-1.2558091438416112
3192,fold1,1,lamellar,PEO|PI,PEO,PI,0.282576779,10260.0,-0.9443492329877814
3193,fold1,1,lamellar,PEO|PI,PEO,PI,0.287679054,10260.0,-0.9226228544277647
3194,fold1,1,lamellar,PEO|PI,PEO,PI,0.293514551,10260.0,-0.9116822401267181
3195,fold1,1,lamellar,PEO|PI,PEO,PI,0.298628184,10260.0,-0.9400071375401704
3196,fold1,1,lamellar,PEO|PI,PEO,PI,0.303734244,10260.0,-0.9116822401267181
3197,fold1,1,lamellar,PEO|PI,PEO,PI,0.311028617,10260.0,-0.9378416404776464
3198,fold1,1,lamellar,PEO|PI,PEO,PI,0.316134677,10260.0,-0.9465258261670921
3199,fold1,1,lamellar,PEO|PI,PEO,PI,0.323425263,10260.0,-0.9378416404776464
3200,fold1,1,lamellar,PEO|PI,PEO,PI,0.329260761,10260.0,-0.9290072128450083
3201,fold1,1,lamellar,PEO|PI,PEO,PI,0.338743445,10260.0,-0.9378416404776464
3202,fold1,1,lamellar,PEO|PI,PEO,PI,0.346767254,10260.0,-0.9620196051748607
3203,fold1,1,lamellar,PEO|PI,PEO,PI,0.354065412,10260.0,-0.9625485905709499
3204,fold1,1,lamellar,PEO|PI,PEO,PI,0.362826231,10260.0,-0.9553748825206887
3205,fold1,1,lamellar,PEO|PI,PEO,PI,0.368661729,10260.0,-0.9553748825206887
3206,fold1,1,lamellar,PEO|PI,PEO,PI,0.375226664,10260.0,-0.9247474681195427
3207,fold1,0,other,PEO|PI,PEO,PI,0.497378371,10260.0,-0.9400071375401704
3208,fold1,0,other,PEO|PI,PEO,PI,0.501736064,10260.0,-0.9226228544277647
3209,fold1,0,other,PEO|PI,PEO,PI,0.506089972,10260.0,-0.9116822401267181
3210,fold1,0,other,PEO|PI,PEO,PI,0.509729586,10260.0,-0.9378416404776464
3211,fold1,0,other,PEO|PI,PEO,PI,0.514828074,10260.0,-0.9226228544277647
3212,fold1,0,other,PEO|PI,PEO,PI,0.517742037,10260.0,-0.9598007982519416
3213,fold1,0,other,PEO|PI,PEO,PI,0.523573749,10260.0,-0.9226228544277647
3214,fold1,0,other,PEO|PI,PEO,PI,0.529397888,10260.0,-0.9465258261670921
3215,fold1,0,other,PEO|PI,PEO,PI,0.535959037,10260.0,-0.9531677777782652
3216,fold1,0,other,PEO|PI,PEO,PI,0.541768033,10260.0,-0.9443492329877814
3217,fold1,0,other,PEO|PI,PEO,PI,0.547611103,10260.0,-0.9531677777782652
3218,fold1,0,other,PEO|PI,PEO,PI,0.550525066,10260.0,-0.9075100427573884
3219,fold1,0,other,PEO|PI,PEO,PI,0.553374666,10260.0,-0.9400071375401704
3220,fold1,0,other,PEO|PI,PEO,PI,0.559958531,10260.0,-0.9400071375401704
3221,fold1,0,other,PEO|PI,PEO,PI,0.563624647,10260.0,-0.9465258261670921
3222,fold1,0,other,PEO|PI,PEO,PI,0.564323797,10260.0,-0.9465258261670921
3223,fold1,0,other,PEO|PI,PEO,PI,0.57090009,10260.0,-0.9465258261670921
3224,fold1,0,other,PEO|PI,PEO,PI,0.57744988,10260.0,-0.9620196051748607
3225,fold1,0,other,PEO|PI,PEO,PI,0.573776192,10260.0,-0.9316133561037192
3226,fold1,0,other,PEO|PI,PEO,PI,0.58547369,10260.0,-0.9311423376828533
3227,fold1,0,other,PEO|PI,PEO,PI,0.587643071,10260.0,-0.9378416404776464
3228,fold1,0,other,PEO|PI,PEO,PI,0.594937444,10260.0,-0.9290072128450083
3229,fold1,0,other,PEO|PI,PEO,PI,0.602212886,10260.0,-0.9465258261670921
3230,fold1,0,other,PEO|PI,PEO,PI,0.606593295,10260.0,-0.9465258261670921
3231,fold1,0,other,PEO|PI,PEO,PI,0.608800537,10260.0,-0.9378416404776464
3232,fold1,0,other,PEO|PI,PEO,PI,0.612428793,10260.0,-0.9400071375401704
3233,fold1,0,other,PEO|PI,PEO,PI,0.619719379,10260.0,-0.9465258261670921
3234,fold1,0,other,PEO|PI,PEO,PI,0.621919049,10260.0,-0.9158676996589838
3235,fold1,0,other,PEO|PI,PEO,PI,0.624077072,10260.0,-0.9137733139034537
3236,fold1,0,other,PEO|PI,PEO,PI,0.629239923,10260.0,-0.9295281015258521
3237,fold1,0,other,PEO|PI,PEO,PI,0.627818909,10260.0,-0.9421763358748751
3238,fold1,0,other,PEO|PI,PEO,PI,0.634353555,10260.0,-0.9247474681195427
3239,fold1,0,other,PEO|PI,PEO,PI,0.635060277,10260.0,-0.9311423376828533
3240,fold1,0,other,PEO|PI,PEO,PI,0.643790807,10260.0,-0.9247474681195427
3241,fold1,0,other,PEO|PI,PEO,PI,0.643851383,10260.0,-0.9290072128450083
3242,fold1,0,other,PEO|PI,PEO,PI,0.648934728,10260.0,-0.9226228544277647
3243,fold1,0,other,PEO|PI,PEO,PI,0.654792941,10260.0,-0.9075100427573884
3244,fold1,0,other,PEO|PI,PEO,PI,0.659899002,10260.0,-0.9158676996589838
3245,fold1,0,other,PEO|PI,PEO,PI,0.663531044,10260.0,-0.9465258261670921
3246,fold1,0,other,PEO|PI,PEO,PI,0.707542105,10260.0,-0.9247474681195427
3247,fold1,0,other,PEO|PI,PEO,PI,0.718498807,10260.0,-0.9465258261670921
3248,fold1,0,other,PEO|PI,PEO,PI,0.725075101,10260.0,-0.9575858899819036
3249,fold1,0,other,PEO|PI,PEO,PI,0.732392189,10260.0,-0.9378416404776464
3250,fold1,0,other,PEO|PI,PEO,PI,0.738976054,10260.0,-0.9598007982519416
3251,fold1,0,other,PEO|PI,PEO,PI,0.744841839,10260.0,-0.9268755885930668
3252,fold1,0,other,PEO|PI,PEO,PI,0.750688695,10260.0,-0.9158676996589838
3253,fold1,0,other,PEO|PI,PEO,PI,0.755091821,10260.0,-0.9553748825206887
3254,fold1,0,other,PEO|PI,PEO,PI,0.760205453,10260.0,-0.9311423376828533
3255,fold1,0,other,PEO|PI,PEO,PI,0.765322872,10260.0,-0.9465258261670921
3256,fold2,0,other,PE|PEE,PE,PEE,0.404639175,55600.0,1.5936852536264359
3257,fold2,0,other,PE|PEE,PE,PEE,0.407216495,55600.0,1.584133049146311
3258,fold2,0,other,PE|PEE,PE,PEE,0.409793814,55600.0,1.5984538941535837
3259,fold2,0,other,PE|PEE,PE,PEE,0.412371134,55600.0,1.5850735073559223
3260,fold2,0,other,PE|PEE,PE,PEE,0.414948454,55600.0,1.5929873754858463
3261,fold2,0,other,PE|PEE,PE,PEE,0.417525773,55600.0,1.593688268025012
3262,fold2,0,other,PE|PEE,PE,PEE,0.420103093,55600.0,1.5981800062969764
3263,fold2,0,other,PE|PEE,PE,PEE,0.422680412,55600.0,1.5943195991897796
3264,fold2,0,other,PE|PEE,PE,PEE,0.425257732,55600.0,1.6016996337297429
3265,fold2,0,other,PE|PEE,PE,PEE,0.427835052,55600.0,1.6011165219058536
3266,fold2,0,other,PE|PEE,PE,PEE,0.430412371,55600.0,1.5931091215976223
3267,fold2,0,other,PE|PEE,PE,PEE,0.432989691,55600.0,1.60153341273567
3268,fold2,0,other,PE|PEE,PE,PEE,0.43556701,55600.0,1.5921417409582415
3269,fold2,0,other,PE|PEE,PE,PEE,0.43814433,55600.0,1.5956825100560623
3270,fold2,0,other,PE|PEE,PE,PEE,0.440721649,55600.0,1.590511524927383
3271,fold2,0,other,PE|PEE,PE,PEE,0.443298969,55600.0,1.5946711883479052
3272,fold2,0,other,PE|PEE,PE,PEE,0.445876289,55600.0,1.5891875082769222
3273,fold2,0,other,PE|PEE,PE,PEE,0.448453608,55600.0,1.5828419767731259
3274,fold2,0,other,PE|PEE,PE,PEE,0.451030928,55600.0,1.5932030979696257
3275,fold2,0,other,PE|PEE,PE,PEE,0.453608247,55600.0,1.5976828321995566
3276,fold2,0,other,PE|PEE,PE,PEE,0.456185567,55600.0,1.5925806594088088
3277,fold2,0,other,PE|PEE,PE,PEE,0.458762887,55600.0,1.5862596731298473
3278,fold2,0,other,PE|PEE,PE,PEE,0.461340206,55600.0,1.5846217527257416
3279,fold2,0,other,PE|PEE,PE,PEE,0.463917526,55600.0,1.586596986105471
3280,fold2,0,other,PE|PEE,PE,PEE,0.466494845,55600.0,1.5941433296043344
3281,fold2,0,other,PE|PEE,PE,PEE,0.469072165,55600.0,1.604048351833729
3282,fold2,0,other,PE|PEE,PE,PEE,0.471649485,55600.0,1.5919901382178208
3283,fold2,0,other,PE|PEE,PE,PEE,0.474226804,55600.0,1.5946550007629579
3284,fold2,0,other,PE|PEE,PE,PEE,0.476804124,55600.0,1.5986855146891013
3285,fold2,0,other,PE|PEE,PE,PEE,0.479381443,55600.0,1.5876368955983369
3286,fold2,0,other,PE|PEE,PE,PEE,0.481958763,55600.0,1.585176155666908
3287,fold2,0,other,PE|PEE,PE,PEE,0.484536082,55600.0,1.588214604008571
3288,fold2,0,other,PE|PEE,PE,PEE,0.487113402,55600.0,1.5882677444450057
3289,fold2,0,other,PE|PEE,PE,PEE,0.489690722,55600.0,1.5980832797063247
3290,fold2,0,other,PE|PEE,PE,PEE,0.492268041,55600.0,1.60325547327086
3291,fold2,0,other,PE|PEE,PE,PEE,0.494845361,55600.0,1.5928801496551777
3292,fold2,0,other,PE|PEE,PE,PEE,0.49742268,55600.0,1.5817525421938199
3293,fold2,0,other,PE|PEE,PE,PEE,0.5,55600.0,1.5915311639429155
3294,fold2,0,other,PE|PEE,PE,PEE,0.50257732,55600.0,1.5862476995612875
3295,fold2,0,other,PE|PEE,PE,PEE,0.505154639,55600.0,1.6059122634522953
3296,fold2,0,other,PE|PEE,PE,PEE,0.507731959,55600.0,1.5802117926661936
3297,fold2,0,other,PE|PEE,PE,PEE,0.510309278,55600.0,1.5907556008515533
3298,fold2,0,other,PE|PEE,PE,PEE,0.512886598,55600.0,1.5871296883256385
3299,fold2,0,other,PE|PEE,PE,PEE,0.515463918,55600.0,1.5837968163016711
3300,fold2,0,other,PE|PEE,PE,PEE,0.518041237,55600.0,1.5971195064167403
3301,fold2,0,other,PE|PEE,PE,PEE,0.520618557,55600.0,1.5970268250056154
3302,fold2,0,other,PE|PEE,PE,PEE,0.523195876,55600.0,1.6013686046969935
3303,fold2,0,other,PE|PEE,PE,PEE,0.525773196,55600.0,1.5945837832083403
3304,fold2,0,other,PE|PEE,PE,PEE,0.528350515,55600.0,1.587621978556454
3305,fold2,0,other,PE|PEE,PE,PEE,0.530927835,55600.0,1.5908962265513058
3306,fold2,0,other,PE|PEE,PE,PEE,0.533505155,55600.0,1.593754510229403
3307,fold2,0,other,PE|PEE,PE,PEE,0.536082474,55600.0,1.5933713305369972
3308,fold2,0,other,PE|PEE,PE,PEE,0.538659794,55600.0,1.5853541333242225
3309,fold2,0,other,PE|PEE,PE,PEE,0.541237113,55600.0,1.5962857538152722
3310,fold2,0,other,PE|PEE,PE,PEE,0.543814433,55600.0,1.593448526187592
3311,fold2,0,other,PE|PEE,PE,PEE,0.546391753,55600.0,1.5806902214131109
3312,fold2,0,other,PE|PEE,PE,PEE,0.548969072,55600.0,1.5981759977724064
3313,fold2,0,other,PE|PEE,PE,PEE,0.551546392,55600.0,1.594658241645352
3314,fold2,0,other,PE|PEE,PE,PEE,0.554123711,55600.0,1.6014623680737563
3315,fold2,0,other,PE|PEE,PE,PEE,0.556701031,55600.0,1.6021389111895843
3316,fold2,0,other,PE|PEE,PE,PEE,0.559278351,55600.0,1.5899645470659036
3317,fold2,0,other,PE|PEE,PE,PEE,0.56185567,55600.0,1.594086623067445
3318,fold2,0,other,PE|PEE,PE,PEE,0.56443299,55600.0,1.5847791248983047
3319,fold2,0,other,PE|PEE,PE,PEE,0.567010309,55600.0,1.588845600806702
3320,fold2,0,other,PE|PEE,PE,PEE,0.569587629,55600.0,1.5994187045641062
3321,fold2,0,other,PE|PEE,PE,PEE,0.572164948,55600.0,1.6026215144152958
3322,fold2,0,other,PE|PEE,PE,PEE,0.574742268,55600.0,1.5894874341086913
3323,fold2,0,other,PE|PEE,PE,PEE,0.577319588,55600.0,1.5954054875129302
3324,fold2,0,other,PE|PEE,PE,PEE,0.579896907,55600.0,1.5903422191757477
3325,fold2,0,other,PE|PEE,PE,PEE,0.582474227,55600.0,1.6072349876189485
3326,fold2,0,other,PE|PEE,PE,PEE,0.585051546,55600.0,1.6021770974547263
3327,fold2,0,other,PE|PEE,PE,PEE,0.587628866,55600.0,1.5916232399920134
3328,fold2,0,other,PE|PEE,PE,PEE,0.590206186,55600.0,1.5989780908367688
3329,fold2,0,other,PE|PEE,PE,PEE,0.592783505,55600.0,1.5957494425125662
3330,fold2,0,other,PE|PEE,PE,PEE,0.595360825,55600.0,1.5866018483859186
3331,fold2,0,other,PE|PEE,PE,PEE,0.597938144,55600.0,1.5958147998015986
3332,fold2,0,other,PE|PEE,PE,PEE,0.600515464,55600.0,1.5838502733142559
3333,fold2,0,other,PE|PEE,PE,PEE,0.603092784,55600.0,1.605207063686444
3334,fold2,0,other,PE|PEE,PE,PEE,0.605670103,55600.0,1.6006040888715576
3335,fold2,0,other,PE|PEE,PE,PEE,0.608247423,55600.0,1.6011459070887228
3336,fold2,0,other,PE|PEE,PE,PEE,0.610824742,55600.0,1.5838016026725006
3337,fold2,0,other,PE|PEE,PE,PEE,0.613402062,55600.0,1.5955946168779829
3338,fold2,0,other,PE|PEE,PE,PEE,0.615979381,55600.0,1.5943339177803655
3339,fold2,0,other,PE|PEE,PE,PEE,0.618556701,55600.0,1.5875502439346958
3340,fold2,0,other,PE|PEE,PE,PEE,0.621134021,55600.0,1.5902531390788073
3341,fold2,0,other,PE|PEE,PE,PEE,0.62371134,55600.0,1.5917453607844576
3342,fold2,0,other,PE|PEE,PE,PEE,0.62628866,55600.0,1.5903934469056362
3343,fold2,0,other,PE|PEE,PE,PEE,0.628865979,55600.0,1.5893513499339582
3344,fold2,0,other,PE|PEE,PE,PEE,0.631443299,55600.0,1.5981120645145719
3345,fold2,0,other,PE|PEE,PE,PEE,0.634020619,55600.0,1.5921386491287168
3346,fold2,0,other,PE|PEE,PE,PEE,0.636597938,55600.0,1.586162070315578
3347,fold2,0,other,PE|PEE,PE,PEE,0.639175258,55600.0,1.5858254751391268
3348,fold2,0,other,PE|PEE,PE,PEE,0.641752577,55600.0,1.590104042327089
3349,fold2,0,other,PE|PEE,PE,PEE,0.644329897,55600.0,1.6055540091506901
3350,fold2,0,other,PE|PEE,PE,PEE,0.646907216,55600.0,1.6032501729649848
3351,fold2,0,other,PE|PEE,PE,PEE,0.649484536,55600.0,1.6021309585563848
3352,fold2,0,other,PE|PEE,PE,PEE,0.652061856,55600.0,1.581698051406772
3353,fold2,0,other,PE|PEE,PE,PEE,0.654639175,55600.0,1.5907393634208922
3354,fold2,0,other,PE|PEE,PE,PEE,0.657216495,55600.0,1.5924944795910196
3355,fold2,0,other,PE|PEE,PE,PEE,0.659793814,55600.0,1.5893997640230735
3356,fold2,0,other,PE|PEE,PE,PEE,0.662371134,55600.0,1.5849260749246168
3357,fold2,0,other,PE|PEE,PE,PEE,0.664948454,55600.0,1.5962623899914994
3358,fold2,0,other,PE|PEE,PE,PEE,0.667525773,55600.0,1.5884430600196884
3359,fold2,0,other,PE|PEE,PE,PEE,0.670103093,55600.0,1.6035019881780685
3360,fold2,0,other,PE|PEE,PE,PEE,0.672680412,55600.0,1.582944962834573
3361,fold2,0,other,PE|PEE,PE,PEE,0.675257732,55600.0,1.5913359085155725
3362,fold2,0,other,PE|PEE,PE,PEE,0.677835052,55600.0,1.6041342264372314
3363,fold2,0,other,PE|PEE,PE,PEE,0.680412371,55600.0,1.5937241051144238
3364,fold2,0,other,PE|PEE,PE,PEE,0.682989691,55600.0,1.594945982975594
3365,fold2,0,other,PE|PEE,PE,PEE,0.68556701,55600.0,1.591607333296494
3366,fold2,0,other,PE|PEE,PE,PEE,0.68814433,55600.0,1.5941670607100096
3367,fold2,0,other,PE|PEE,PE,PEE,0.690721649,55600.0,1.5873365504266976
3368,fold2,0,other,PE|PEE,PE,PEE,0.693298969,55600.0,1.6000553413248544
3369,fold2,0,other,PE|PEE,PE,PEE,0.695876289,55600.0,1.5846598091220192
3370,fold2,0,other,PE|PEE,PE,PEE,0.698453608,55600.0,1.5994833165237894
3371,fold2,0,other,PE|PEE,PE,PEE,0.701030928,55600.0,1.5960441422547282
3372,fold2,0,other,PE|PEE,PE,PEE,0.703608247,55600.0,1.5995549493768393
3373,fold2,0,other,PE|PEE,PE,PEE,0.706185567,55600.0,1.5904574575843922
3374,fold2,0,other,PE|PEE,PE,PEE,0.708762887,55600.0,1.592869619966568
